time,euler_theta,euler_w,leapfrog_theta,leapfrog_w
2.07,-0.0354872,0.292631i0,0
2.075,-0.0340241,0.302498i0,0
2.08,-0.0325116,0.311849i0,0
2.085,-0.0309523,0.32067i0,0
2.09,-0.029349,0.328949i0,0
2.095,-0.0277042,0.336674i0,0
2.1,-0.0260209,0.343836i0,0
2.105,-0.0243017,0.350425i0,0
2.11,-0.0225496,0.356432i0,0
2.115,-0.0207674,0.361849i0,0
2.12,-0.0189582,0.36667i0,0
2.125,-0.0171248,0.37089i0,0
2.13,-0.0152704,0.374503i0,0
2.135,-0.0133978,0.377506i0,0
2.14,-0.0115103,0.379896i0,0
2.145,-0.00961084,0.381671i0,0
2.15,-0.00770248,0.382831i0,0
2.155,-0.00578832,0.383377i0,0
2.16,-0.00387144,0.383308i0,0
2.165,-0.0019549,0.382627i0,0
2.17,-4.17678e-05,0.381338i0,0
2.175,0.00186492,0.379445i0,0
2.18,0.00376215,0.376952i0,0
2.185,0.00564691,0.373866i0,0
2.19,0.00751624,0.370194i0,0
2.195,0.00936721,0.365943i0,0
2.2,0.0111969,0.361123i0,0
2.205,0.0130025,0.355742i0,0
2.21,0.0147813,0.349812i0,0
2.215,0.0165303,0.343344i0,0
2.22,0.018247,0.336349i0,0
2.225,0.0199288,0.328842i0,0
2.23,0.021573,0.320835i0,0
2.235,0.0231772,0.312343i0,0
2.24,0.0247389,0.303381i0,0
2.245,0.0262558,0.293966i0,0
2.25,0.0277256,0.284113i0,0
2.255,0.0291462,0.273841i0,0
2.26,0.0305154,0.263166i0,0
2.265,0.0318312,0.252107i0,0
2.27,0.0330918,0.240684i0,0
2.275,0.0342952,0.228915i0,0
2.28,0.0354397,0.216821i0,0
2.285,0.0365238,0.204422i0,0
2.29,0.037546,0.191738i0,0
2.295,0.0385046,0.178792i0,0
2.3,0.0393986,0.165605i0,0
2.305,0.0402266,0.152198i0,0
2.31,0.0409876,0.138593i0,0
2.315,0.0416806,0.124814i0,0
2.32,0.0423047,0.110882i0,0
2.325,0.0428591,0.0968209i0,0
2.33,0.0433432,0.082653i0,0
2.335,0.0437564,0.0684013i0,0
2.34,0.0440984,0.054089i0,0
2.345,0.0443689,0.039739i0,0
2.35,0.0445676,0.0253744i0,0
2.355,0.0446945,0.0110182i0,0
2.36,0.0447495,-0.00330677i0,0
2.365,0.044733,-0.0175777i0,0
2.37,0.0446451,-0.0317719i0,0
2.375,0.0444863,-0.0458672i0,0
2.38,0.0442569,-0.0598412i0,0
2.385,0.0439577,-0.0736721i0,0
2.39,0.0435894,-0.0873384i0,0
2.395,0.0431527,-0.100819i0,0
2.4,0.0426486,-0.114092i0,0
2.405,0.0420781,-0.127138i0,0
2.41,0.0414424,-0.139937i0,0
2.415,0.0407427,-0.152469i0,0
2.42,0.0399804,-0.164715i0,0
2.425,0.0391568,-0.176656i0,0
2.43,0.0382735,-0.188275i0,0
2.435,0.0373322,-0.199553i0,0
2.44,0.0363344,-0.210474i0,0
2.445,0.035282,-0.221023i0,0
2.45,0.0341769,-0.231182i0,0
2.455,0.033021,-0.240938i0,0
2.46,0.0318163,-0.250276i0,0
2.465,0.0305649,-0.259183i0,0
2.47,0.029269,-0.267646i0,0
2.475,0.0279308,-0.275653i0,0
2.48,0.0265525,-0.283192i0,0
2.485,0.0251366,-0.290253i0,0
2.49,0.0236853,-0.296828i0,0
2.495,0.0222012,-0.302906i0,0
2.5,0.0206866,-0.308479i0,0
2.505,0.0191442,-0.313542i0,0
2.51,0.0175765,-0.318086i0,0
2.515,0.0159861,-0.322108i0,0
2.52,0.0143755,-0.325601i0,0
2.525,0.0127475,-0.328563i0,0
2.53,0.0111047,-0.33099i0,0
2.535,0.00944978,-0.332881i0,0
2.54,0.00778537,-0.334233i0,0
2.545,0.00611421,-0.335048i0,0
2.55,0.00443897,-0.335325i0,0
2.555,0.00276235,-0.335065i0,0
2.56,0.00108702,-0.334272i0,0
2.565,-0.00058434,-0.332948i0,0
2.57,-0.00224908,-0.331096i0,0
2.575,-0.00390456,-0.328723i0,0
2.58,-0.00554817,-0.325832i0,0
2.585,-0.00717733,-0.322432i0,0
2.59,-0.00878949,-0.318528i0,0
2.595,-0.0103821,-0.314129i0,0
2.6,-0.0119528,-0.309244i0,0
2.605,-0.013499,-0.303881i0,0
2.61,-0.0150184,-0.298052i0,0
2.615,-0.0165087,-0.291767i0,0
2.62,-0.0179675,-0.285037i0,0
2.625,-0.0193927,-0.277875i0,0
2.63,-0.0207821,-0.270294i0,0
2.635,-0.0221335,-0.262308i0,0
2.64,-0.0234451,-0.25393i0,0
2.645,-0.0247147,-0.245174i0,0
2.65,-0.0259406,-0.236058i0,0
2.655,-0.0271209,-0.226595i0,0
2.66,-0.0282539,-0.216803i0,0
2.665,-0.0293379,-0.206699i0,0
2.67,-0.0303714,-0.196298i0,0
2.675,-0.0313529,-0.18562i0,0
2.68,-0.032281,-0.174682i0,0
2.685,-0.0331544,-0.163502i0,0
2.69,-0.0339719,-0.152099i0,0
2.695,-0.0347324,-0.140492i0,0
2.7,-0.0354348,-0.1287i0,0
2.705,-0.0360783,-0.116743i0,0
2.71,-0.036662,-0.104641i0,0
2.715,-0.0371853,-0.0924121i0,0
2.72,-0.0376473,-0.0800777i0,0
2.725,-0.0380477,-0.0676574i0,0
2.73,-0.038386,-0.0551715i0,0
2.735,-0.0386618,-0.0426399i0,0
2.74,-0.038875,-0.0300829i0,0
2.745,-0.0390255,-0.0175207i0,0
2.75,-0.0391131,-0.00497319i0,0
2.755,-0.0391379,0.00753952i0,0
2.76,-0.0391002,0.0199976i0,0
2.765,-0.0390002,0.0323814i0,0
2.77,-0.0388383,0.0446713i0,0
2.775,-0.038615,0.056848i0,0
2.78,-0.0383307,0.0688926i0,0
2.785,-0.0379863,0.0807862i0,0
2.79,-0.0375823,0.0925104i0,0
2.795,-0.0371198,0.104047i0,0
2.8,-0.0365996,0.115378i0,0
2.805,-0.0360227,0.126487i0,0
2.81,-0.0353902,0.137355i0,0
2.815,-0.0347035,0.147968i0,0
2.82,-0.0339636,0.158308i0,0
2.825,-0.0331721,0.16836i0,0
2.83,-0.0323303,0.178109i0,0
